Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
6_Pvozlj2RLUPHkZWC68bA,Russo’s New York Pizzeria,"Pizza,Italian",$11-30,$11-30,"
                                98 out of 100
                            ",27,22,15,34,48,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
6D9iAXpxDT5K4n0gT0JeqQ,Mesquite Chop House,"Seafood,Steakhouses,Wine Bars",$31-60,$31-60,"
                                100 out of 100
                            ",16,12,10,12,12,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Upscale,Casual,Average,
loyalUEkn8yTcncsZrr7Ag,Bangkok Alley,"Thai,Sushi Bars,Lounges",$11-30,$11-30,"
                                99 out of 100
                            ",6,7,20,23,24,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,Yes,,No,,Intimate,Casual,Average,
9KbGyTejcQk7QS2NIv6ZmQ,Mis Pueblos,"Mexican,Sports Bars,Seafood",$11-30,$11-30,"
                                97 out of 100
                            ",18,6,6,8,4,Yes,Full Bar,,,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
pcWzNIc6NcqWLJhHT90F5A,Tekila Mexican Bar & Grill,"Mexican,Bars,Tex-Mex",$11-30,$11-30,"
                                99 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,,,,Yes,,,Yes,No,,No,,,,,
7q6bEQnVsI7xUWi6CYjCcg,Fleming’s Prime Steakhouse - Memphis,"Steakhouses,Wine Bars,Seafood",$31-60,$31-60,"
                                100 out of 100
                            ",4,10,19,30,46,Yes,Full Bar,,No,,,Yes,"Valet, Private Lot",,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
gX3J5b0aPRePSsJFCQhLUQ,Casbah Restaurant,"Mediterranean,Middle Eastern,Moroccan",$11-30,$11-30,"
                                93 out of 100
                            ",0,0,0,0,0,Yes,No,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,,Casual,Quiet,
XvWiVL5rUL_xO8mSFhzE2A,Owen Brennan’s,"Cajun/Creole,Bars",$31-60,$31-60,"
                                99 out of 100
                            ",17,28,23,49,54,Yes,Full Bar,,Yes,,No,Yes,Private Lot,,Yes,Yes,,Free,,Classy,Casual,Average,Live
no676Zc1ijdW-Br8zyE_1g,Amerigo Italian Restaurant,"Italian,Venues & Event Spaces,Bars",$11-30,$11-30,"
                                100 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,Yes,Free,,Classy,Casual,Average,
1yQKcQQ7Re5CEDr7Tqe0sg,Seasons 52,"American (New),Wine Bars,Seafood",$11-30,$11-30,"
                                96 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,"Valet, Garage",,Yes,Yes,Yes,Free,,Classy,Casual,Average,
ZSnkhhj5t8SDXqNBbZXWUQ,Erling Jensen The Restaurant,"French,American (New)",Above $61,Above $61,"
                                91 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Street, Private Lot",,No,Yes,,Free,,Classy,Dressy,Quiet,
kD2fqvkDoGj6xVLGgV0SVA,Logan’s Roadhouse,"Barbeque,Steakhouses,American (Traditional)",$11-30,$11-30,"
                                93 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
zOz-j30L8zrYduPDi0opFw,Playita Mexicana,"Mexican,Seafood",Under $10,Under $10,"
                                100 out of 100
                            ",4,3,6,25,38,Yes,Full Bar,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
GvNGRgJ7XL4PB2JmOh46Wg,Hog & Hominy,"Italian,Southern,Pizza",$11-30,$11-30,"
                                96 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Street, Private Lot",,Yes,Yes,,Free,,Trendy,Casual,Loud,
TAc4IcTfIXPTN429a_JpbA,Carrabba’s Italian Grill,"Italian,Seafood",$11-30,$11-30,"
                                90 out of 100
                            ",10,16,21,20,16,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
ccHgtDNM1eDYgPVY-GZ0Cg,Casablanca Restaurant,"Mediterranean,Middle Eastern",$11-30,$11-30,"
                                92 out of 100
                            ",0,0,0,0,0,Yes,No,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
jfAFOLuOYNHH-SRUurnR2A,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
NyLPyCC6Cfi6jpmDKzfjmA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
FhMSYBMVHW3v1NP8g_LoWg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
uvJprJmnG-f7PkbOxfugJQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0xjWOGt_sWaXEMVnxztGjA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
HSBMNHasD461WiQwQmjVZA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
wPV8YXHj9P9bYQ5mF_yDvw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BkIcE7mKvRBtnbZq522BNg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
P_81yoM72jzkznnM-rETFA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
S16YsO21x0MOHWWhN5HxAw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
RKVYQ00LvK0_FO6Ll7lvOg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
qNSZpcyoF7OM6g49sAFUcQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
vg55SAkrEmuHpWfIMtJjBQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
cNCXUYQd3kFR_AyfjTejQQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
caGXS6ubNTlv91ZZyoirjQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
-j0CbYvlwuJ3Tfx__X38gA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
duLX4_JeYe8N6xNzs9l-hg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
7GvOhqdl1EeSnvWQ0NH9mQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
wjLgM9Ybe5shoUPRrGMmsQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
fykyDLOPBKphKy9fmZ4Kgw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
JS8zqTShTYXHvpsWYTaQ6A,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
wmCBxE0PfLZD8sxIwAY59Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
mZYKqiK-9fzifbFbeEbP1w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
_VHU9KZUHRLp2Hc2JOKlYg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ul6JwluSTm12PVDIqnNaTg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ODTI9W7fHMKNWZ3g8VcFUg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
lKom12WnYEjH5FFemK3M1Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
AFaUDCTQ8LC33Nfmb_KWhg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
azE1DNVQFBU8boVbaJhj7w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
WcemqOjIhZYnHP7p3l0FLQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
lTxZFiWEd2NNF4Eh7_mlRg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
6RmdqLK1H5aodAA8t7Yl2A,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
sMzNLdhJZGzYirIWt-fMAg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BskUTTscZ1XGa9ev7TlfeQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j4jsgp-e315s11ehJfRzAA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ndzT1maiVwpz-7VFFzAb5Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
L95ppCbcWAt4LUWrCiEvPg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
SmkYLXEYhzwUZdS6TAevHg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ZwuHsufvw1x5rd2c-qyw2w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
lqHk6vmnSoTaZwMLSfq1MA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
5eKk8dA1QtKaQr_5i_SCRw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1RECFIhw6tdiP4l3smu6Kw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j3IEZP4nQAt7fkxmerLMbA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
w_UCGMgok7N9p0XdYBx1VQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
gZCpY4tmSctmHkvPipp3wg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
szGbmw_vq3kVU4SfK1x6Sw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
gHngt6zpP683GKe1i23LUg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
gae9LAyt7Qvf_OgAkWASxA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
sCODuHnzNW_s4BuxtqTCBA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
cAX-srNrvlifjfov_jpQ1w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
7l-CCyNnvT86GMR5EtYjog,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
hF1-dtY_oXfngC8h2mY4qg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
lpxj6LFir23Ds6swW8a6fg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
S8urdN6ACnRQUm-7o9An8w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
jBKJMUcMuBmHqe5_U7GQ0Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
eWer42jEQGG1o8mNQUk4Kg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
-1xCh7Cocn6IwFzhELyohA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
STCQj928qKb8Sj1TTLuwQA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
JzB7NITHQ7gVHGVZ1ntgIQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
_laY6Ba-VWXCR6xg7LVtuQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
8dAmtiVtZjiRTmDq9QAW5w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
M49CwslHLTt9verCZhWxrg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a5mpYojV1dX7XCkAa1qq1A,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
FZpyIiCAsr7Twkw4tQeqPA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
UkzDGNbsXBeSbyqtrX_rYA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
YjJnGaqvCpxspBLxXrOA9w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
z4KriCQPuPJnFr0NGgApbw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
PWvPIzCrWNYGSiFxOF_Zfg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
o6UJLrSQGZzUSsfCxVQryA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
AIbCGVTv_oPE3S957E47Lg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
30ibZa6RLsrdhmCUeoS7tQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
REfM-TpPnDSpgAMB_puQbw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
P034NqfS_1sf-pC51170Kg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
4ggOHxvlxnF0a00hDDVbnQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
8qNOI6Q1-rJrvWWD5Btz6w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
cKbPGglAjIGG6MeVy7n8XQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
uRNQ4z2QQPX7tqWpMjiuTw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
CwGRFM0Y9ca8MBxg2lVqbQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
AyH8VVj9CvGRCoCVsk-N5g,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e8kK01COAK614-RuKlXHug,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
_P_kulLPjDOLVo9E-NLybw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h68043-cFUda8dON13pGLw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
gshKE5HBOLJYWRENZ-Ulkg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
N-xXcyI8sZtfUcIfySAM1Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
FttyJF-eQSTUbbfcpf4KiA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
OUEBJ8Fy-7gkUk9W10JSNA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
jk2V02INT1F_QwqR2-8CLQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
L3-bA1TS21NRuZiDIsFwdA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
72JyTRZoMqljLLO16xbIyg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2W8S05we4H4A55w8kgrxkg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
yLd-mlJY1zQwWbQgfE3JKw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
HGZYuZtWbaxVHdOfcUKwBA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
MbhoCwrxcnHNdiW5R2hK-w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
lz4lljmw2kdx3B3nQ2dKHw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
GKg7RPIYxuuannbB2t9lMw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
fF60rvc9WvoRIkcOr-qd9w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ib9ygoBpzbjw4Z47YWV26g,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
8vbC3BRujXP4gwCrpGTy7Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
JkrXWzUQY3R7mxFL4Md-nQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
bkYcT19Fyb95H_qjnVcIQw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
zHKqwrj6yJR8GPogLDdghQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
OB7HUmMTC8hwmF5XRePBig,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
YMXSxfZ5QSrhIa2tdVdAbQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
OyIuWbssnvp7CmXsMJsy0Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
JNcmgIid55J5isg7RRsICw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
yQ8CA83K5MCK-Zbq5zo_Ng,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
rvALGECw9QNRpcvka4O0mw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
rItTJDdOH4r_VmSVzSJRtQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
CHIs0qau16vJQlZnAT_5_w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
FXujAErHSdxReiteMx0gxA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
63iTY7U_CvjFqrVHi1rw2g,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
jmtvLYXyUdZ-15JT4bbeBA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
MrmBCXHcoiXktTSY5YKVcA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
UWcX7Je1713zVSQ6ZcLBcQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
hc6y8mZatgGbTznulvo--g,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
heIpoUUCXSAhK1GeIEQbTw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
snjLnv4jLhP9BZrKlQ3uNQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
7mXDoYARU-WhkJTlRAVh7w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
kI0KiuqZjW7C7ugVpwMW1A,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
AAn6IuGkuEQGnYTNx2tAJA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
fEIxZNlXPy-1zSse5NesXQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
nl6MuAQdpJnBod5aKs6-BQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
JhOCm1MZc6JekX-9Va8FSA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3mUIhEhfgCGHvd3k2laP5w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
EOog1ckMzuxiPAyxGlvStQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
JGxJqlNn7QewS0dTgx0yNg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
EcaAW-p6UfC3HKIHS40OFQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
do1Ah380k9Ch9bTQFOPOjA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
J8y07uq-3U0zE4XeKuKx3Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
GOLFLlO4bpndDkavbgrx9w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
CNGc3NUrS642Z3pOLWRVcA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
PJLClxTRhh2yOfp3kvxTFg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
usoD4PdmDj3Vqr_MuXxIvg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Znj2D9i2Rsc_PqaJhE_kFw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
QBPj0nholM1mLWiG5_soyg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
XnQ47wOYIaMP8PLzsCwG3A,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
pqWMcuafJvzSXsTqJ-7FbA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
IPxM256Ngu3ZX7ayDlomPQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
jrUnHXeh9bejvE7vG-Dtfg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ApfOCKXbdyS6kA8UlUyIhw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
7f8wx5ChbyLaw411-58xNQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
od5n6SZ5G0pCiuhYwvpV8Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
9dv8_1ckGt6TLi9cJfhhSQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
xKeveMYalC3v84Fm5RNZpw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
P52oGm2JzwG44a1VM0n6WQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0E089bWgJvUl396T693rYg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
-YkSUuF2lq9sHmG-QwldCg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ghxioF1dhQ88MH5PhI756Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Pu6MCEqRYocb3Cdu9Q5XwA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
vbxon4JkDreiAvW-DsnE0Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
RgtjfOte4M88fiNFM4KNvw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
GKFy5-4dVxkKxjWZ3dBDbw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D_zJLFgHIYSq0o5QtNJBCA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
I_qPHSRdzb1wL586pK6AFg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
FB54mrBmi0h6ZESQw8yOOw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
tCoC4QReUsoZKZvc1Ni5DA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
YFsM4NtggsHvNKQTaRKZ6g,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
N9vL0Rn2-2ivDvmDs0xqqg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
uXaFSGMLAeOjBbcbR96GPw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
mhdDsouVJldeaRaT2hlPoQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
GlZKE1IrwfezpV_ZCvQWZA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
CxHEpWA7LKB_NiLto0vHwA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ZbfmK-Z6zn1LOLaVi2VO3w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Fia0SHN93u8ihtdrDoVJWQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1V3r0yfJegJmdTl1WwF8IQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
XUXRTgv4Lq_EnUDaKvGuCQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
WQNDwVTd-sNT0Nfxf2W6lg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
tcaZqnkqlExjXNQvlzITRw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Qoa0ZPdoI4cMOkVylCkYpw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
SNVjVR0jADcxZOZrNZtABQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a-efFoeiLOn3XPmZayA4JA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
jx0t5Lncw-Hv3UHuY-dy3g,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
8QVodl0JGDNyJmtBa8hChA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
lJOvVQInzr3O7k5V0fYG8A,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
eOa5VRK7NPx4FIJ5BXo9kQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
4_SX63rsdmlFOBzlsbRVlA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
0rZxGNTsDzMmDYQb1sMDOw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
meV0Jum9epLlcND6GTulQQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
9as71PFXqAgOy8FYPnLZ_A,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
9lyw3ZZn9jmjgXz7ETATiw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TpWChiQnJpkHOvZNumOkiw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
4SdvTwFkW3Qx0f_3zBN_ZA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
HTDkuk-RhuvjF4Xp8oNPRg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
U-B47jcQIFc6iUQVs2d5MQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
6fkPd2CYR7sTSjubDEoPcw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
O-VPSZK6QAuJPyJgTP3w7g,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ibS4MPCwdVEDSt5pXN5r9w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ZDXAyai8PGcEi-13Hl9AOg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
fb1f50Ogucihr-Cx_T1q5A,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
P2xFmVGHiUt5hdnTxSxJnw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
kXgsUjb_jF4Lcz6EiOzt_Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
R3UYlXa8M7Yt5xQVufZlyg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
GIaAkos69sLQ1zf_Nhjpyw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
bwHz1yeoqMaKSR3V-9mIoQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
G0C_kr6Nbq_cvlTWlxB_Aw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ps-q9Vb04jiKktYKfSQKcg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
dntM9E_vKVAbEOWkqca3aA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
4qnc9S9ZTShMMxFtypbRpQ,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a_OuuvrJDVUZ3f82ULgPsA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3Mu-0edMf7UsGxcehRzsug,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
XT836z2LfBfO0Z8LKT9n-w,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b3RyhECag79IHeDOvaaNrw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
lmuX1DybRvpt9LDMHUuKAA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
UHlpmHTR6G10rm5m2zaMcA,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
jWxTkQpR9LdJdEopestfCw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
ndEI24nqwgaHg7yb03BOdg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
n1Ngs8SYYGkL57GLvcEdVg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
8qT2fQh1qVhCVtAODADwRw,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
gygUnMTFtD3KpnBiTxEi9Q,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRNJopX7Pn-2maeHPSTdlg,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
